airline,origin,destination,month,day_of_week,distance,scheduled_departure_hour,temperature,humidity,weather_condition,arrival_delay,is_delayed,flight_date
F9,LAX,ATL,7,6,1573,12,1.238549916208667,56.77651045031086,Snow,0.0,0,2026-02-24 01:06:50.303915
WN,LAS,SFO,7,1,811,5,22.058242212787405,24.759783617731735,Rain,0.0,0,2026-01-27 01:06:50.303915
SW,DEN,LAX,6,2,2414,6,6.8381007553693,62.29210343979929,Storm,0.0,0,2025-08-03 01:06:50.303915
HA,DEN,LAS,8,1,1744,22,30.28919980907139,86.00562376972633,Rain,0.0,0,2026-01-13 01:06:50.303915
AA,MCO,DEN,9,4,2289,12,25.33566032529704,49.97084246758338,Cloudy,0.0,0,2025-04-01 01:06:50.303915
UA,SEA,SEA,9,4,1744,10,20.596953164921242,35.83051694263829,Snow,26.16983846454759,1,2025-08-13 01:06:50.303915
NK,ATL,LAS,11,3,1586,2,3.319579865920028,79.09048960075376,Storm,0.0,0,2025-03-13 01:06:50.303915
UA,SFO,SEA,11,1,2173,8,-6.746614669503672,53.74460292024636,Cloudy,0.0,0,2025-12-25 01:06:50.303915
AS,DEN,LAS,4,7,1203,19,32.11586644033562,86.4504060130926,Clear,0.0,0,2025-05-17 01:06:50.303915
B6,ORD,LAS,8,2,2342,21,15.584690311546098,76.14990555770736,Cloudy,0.0,0,2025-07-05 01:06:50.303915
F9,SEA,ATL,1,2,1941,7,-9.796700723728355,75.32540601785482,Cloudy,0.0,0,2025-09-18 01:06:50.303915
F9,MCO,DEN,3,7,861,4,30.785966595999213,84.30693388659655,Cloudy,0.0,0,2025-07-12 01:06:50.303915
HA,SFO,DFW,5,4,2011,22,11.533762353758995,78.70965311362448,Rain,0.0,0,2026-01-23 01:06:50.303915
HA,SFO,SFO,4,3,1746,22,25.978732580168902,74.33254450630258,Cloudy,0.0,0,2025-09-16 01:06:50.303915
DL,ATL,DEN,8,2,2380,8,14.472863784027627,66.96360866908566,Clear,0.0,0,2025-06-22 01:06:50.303915
HA,DFW,MCO,1,3,342,20,11.776073053976841,43.70389402674657,Clear,0.0,0,2026-01-27 01:06:50.303915
UA,ATL,DFW,1,2,627,23,20.974286023196335,54.41795652874269,Snow,21.442752670603483,1,2025-07-23 01:06:50.303915
SW,SEA,ORD,4,5,2297,15,-8.834728197138222,39.272435452381714,Snow,0.0,0,2025-08-26 01:06:50.303915
WN,JFK,SEA,4,2,1706,2,39.73548917185337,49.28209576457099,Snow,0.0,0,2026-01-28 01:06:50.303915
NK,SFO,JFK,8,4,1753,8,16.436647788501176,42.51184666905453,Storm,0.0,0,2026-01-15 01:06:50.303915
B6,SEA,JFK,4,3,756,19,23.205814464776907,32.84679144142434,Snow,0.0,0,2026-01-27 01:06:50.303915
F9,DFW,SFO,1,2,242,7,-2.8575168787964644,75.41563949999968,Storm,0.0,0,2025-06-11 01:06:50.303915
F9,SFO,ORD,8,4,1742,3,-6.000671060718462,45.36881101684783,Cloudy,38.119046173051856,1,2026-02-14 01:06:50.303915
UA,JFK,DFW,9,3,650,9,34.26579258667488,57.47543301574124,Cloudy,0.0,0,2025-11-23 01:06:50.303915
DL,MCO,DEN,6,4,2348,15,6.959255586321408,40.07062401976238,Cloudy,0.0,0,2025-06-04 01:06:50.303915
AA,SEA,LAX,1,3,142,2,21.91251157706743,39.14146776191455,Clear,0.0,0,2025-08-01 01:06:50.303915
UA,ORD,LAX,12,1,1427,14,7.409894866452369,61.84560468458438,Rain,0.0,0,2025-09-21 01:06:50.303915
HA,ATL,LAS,8,5,1094,22,16.868400497692075,58.250254280691976,Rain,0.0,0,2026-01-12 01:06:50.303915
UA,JFK,LAS,8,1,972,16,16.905262331527734,43.07889632145905,Snow,84.0779285224967,1,2025-09-03 01:06:50.303915
HA,ORD,JFK,11,6,2493,16,9.189454569913245,70.77632617525516,Storm,80.2582295043208,1,2025-03-17 01:06:50.303915
NK,ATL,SEA,4,7,1762,9,15.37750239557952,23.029358895286492,Rain,0.0,0,2025-07-05 01:06:50.303915
AS,DEN,LAX,5,3,1516,0,17.719408126335832,42.355120980394986,Clear,0.0,0,2025-04-21 01:06:50.303915
B6,MCO,ORD,9,5,1247,19,21.970989841933356,64.02697898093544,Rain,64.08771751323019,1,2025-08-31 01:06:50.303915
UA,SFO,JFK,1,2,1800,13,26.98976631817866,55.28585151385174,Snow,40.62115566763324,1,2026-01-26 01:06:50.303915
HA,SFO,SEA,10,5,1478,6,14.174130922159915,31.844598247128072,Storm,0.0,0,2025-12-12 01:06:50.303915
DL,MCO,SFO,10,3,1081,3,39.04973899351452,68.89676516967208,Cloudy,0.0,0,2026-02-24 01:06:50.303915
NK,LAS,LAX,7,2,1046,17,11.41367054298831,70.30369442430586,Clear,0.0,0,2025-12-18 01:06:50.303915
DL,SEA,ATL,10,2,1319,21,34.64649183883639,51.15173931383805,Rain,0.0,0,2025-03-16 01:06:50.303915
UA,SFO,MCO,4,2,493,4,36.587837841040304,35.911555463878905,Storm,29.3353045660472,1,2025-06-27 01:06:50.303915
NK,DFW,MCO,1,3,1596,18,30.078732337994303,58.793534187726124,Rain,0.0,0,2025-04-06 01:06:50.303915
HA,ORD,SEA,3,4,525,19,15.458293229266399,87.21328783995561,Rain,0.0,0,2026-01-06 01:06:50.303915
HA,ATL,SFO,12,1,446,6,19.500211514460922,29.847031410448427,Rain,0.0,0,2026-01-22 01:06:50.303915
F9,SFO,JFK,12,6,1330,4,36.50775734291233,85.32486925545551,Rain,46.18314774836679,1,2025-10-25 01:06:50.303915
AA,ATL,SEA,9,3,802,8,28.378916791436744,31.656574637054767,Clear,0.0,0,2025-05-30 01:06:50.303915
AA,SEA,ORD,4,5,169,1,37.93628717643003,29.09077231747952,Storm,0.0,0,2025-11-29 01:06:50.303915
UA,ORD,ATL,5,1,1124,4,34.44259231991912,57.592961919942674,Rain,45.75349465795589,1,2026-01-13 01:06:50.303915
WN,ATL,DEN,8,3,1970,19,-1.229207552388214,85.94658149744063,Rain,0.0,0,2025-10-02 01:06:50.303915
UA,ATL,MCO,6,2,2272,16,19.623516095047332,53.813280536822376,Storm,57.64170221434424,1,2025-07-21 01:06:50.303915
B6,DEN,MCO,11,7,2104,10,15.44832487535233,55.82639616921662,Rain,0.0,0,2025-12-22 01:06:50.303915
AA,DFW,MCO,8,4,2283,20,30.33350381886335,57.661235228621905,Cloudy,0.0,0,2026-01-08 01:06:50.303915
AA,MCO,SEA,9,2,789,10,36.57367478115714,20.996893584229916,Storm,25.620487427881983,1,2026-01-21 01:06:50.303915
WN,LAS,SEA,6,7,1624,17,23.757280343488056,89.25308608323311,Rain,62.919763135519986,1,2025-07-25 01:06:50.303915
NK,DEN,LAS,2,4,1972,9,19.56766576508201,33.39003156690088,Snow,0.0,0,2025-06-25 01:06:50.303915
NK,ATL,SEA,4,2,1068,2,22.74656193304306,82.8914957384333,Rain,0.0,0,2025-04-06 01:06:50.303915
WN,ATL,SEA,1,3,638,2,36.909087678357416,81.62757829927975,Clear,0.0,0,2025-06-16 01:06:50.303915
DL,ORD,MCO,6,4,1097,15,9.528698827766373,87.48868861484594,Snow,0.0,0,2025-04-17 01:06:50.303915
HA,ATL,SFO,8,5,243,3,16.002775480113222,66.34569901633839,Rain,2.583597928194882,0,2025-05-15 01:06:50.303915
WN,LAS,LAX,6,6,191,11,6.388144098163544,35.96742612131574,Clear,0.0,0,2025-04-02 01:06:50.303915
WN,LAX,SEA,5,3,1658,12,9.65482798791577,63.57752074151351,Snow,0.0,0,2025-09-14 01:06:50.303915
DL,SEA,DFW,7,5,692,14,-7.166631048377178,59.2292180530848,Cloudy,0.0,0,2025-08-26 01:06:50.303915
DL,MCO,JFK,6,2,2342,21,-3.454394030491489,64.90028646262961,Rain,0.0,0,2025-10-22 01:06:50.303915
DL,LAS,ATL,10,2,1022,11,-2.693107462857494,88.71952052531346,Snow,30.849989867442662,1,2025-12-27 01:06:50.303915
HA,ORD,SEA,7,7,684,17,22.312801403453044,54.301847701943885,Snow,3.1265776974001795,0,2025-08-08 01:06:50.303915
DL,ORD,ORD,8,6,1783,8,26.57842179421023,51.755703402094866,Snow,90.7815415079802,1,2025-03-11 01:06:50.303915
AS,DFW,SEA,9,5,1550,9,34.7531799880271,46.30315317765364,Snow,0.0,0,2025-05-02 01:06:50.303915
NK,ATL,ORD,5,3,788,9,32.77428198963642,45.76006237298661,Cloudy,0.0,0,2025-07-05 01:06:50.303915
UA,ATL,SFO,8,4,1245,13,7.329374984400971,32.93858830766237,Snow,0.0,0,2025-09-24 01:06:50.303915
SW,DEN,MCO,2,4,1939,18,6.240555399112349,21.797511338877225,Storm,60.735090716407456,1,2025-11-05 01:06:50.303915
SW,ORD,SFO,6,5,1681,11,-1.1714500259968812,51.375970489485205,Storm,25.406289950105965,1,2025-12-24 01:06:50.303915
B6,ATL,LAS,4,1,1040,5,15.540155758858536,51.12224757389045,Cloudy,0.0,0,2025-12-21 01:06:50.303915
NK,LAX,JFK,5,2,2180,9,10.976736773422783,67.30542756781225,Storm,0.0,0,2025-04-22 01:06:50.303915
AS,LAS,DEN,5,3,1468,14,-0.3626364226108656,20.578639095820726,Snow,0.0,0,2025-07-14 01:06:50.303915
UA,ATL,MCO,3,6,226,19,31.160565703734306,87.27416095339538,Cloudy,0.0,0,2025-08-05 01:06:50.303915
AS,LAS,DEN,7,6,1115,17,0.4309530582871517,59.195796634442104,Rain,0.0,0,2025-07-19 01:06:50.303915
NK,ORD,DEN,5,3,608,15,24.67500879024721,80.44023781956157,Snow,0.0,0,2026-02-01 01:06:50.303915
DL,SEA,LAX,7,3,583,6,12.87970002999074,63.762387225168595,Storm,0.0,0,2025-04-15 01:06:50.303915
NK,ORD,MCO,10,3,2326,1,-2.962664533374978,64.28397798194581,Snow,2.8304494874727135,0,2025-04-05 01:06:50.303915
SW,DFW,ATL,8,7,772,13,38.95171741828654,52.33376839564569,Rain,0.0,0,2025-11-05 01:06:50.303915
UA,SEA,LAX,10,6,1746,17,28.820886348246084,47.68435809000938,Rain,0.0,0,2025-07-13 01:06:50.303915
DL,LAS,MCO,12,6,443,13,9.032759540772354,34.01954353783796,Clear,0.0,0,2026-01-22 01:06:50.303915
F9,DFW,ORD,3,2,1097,18,28.339523122290743,57.310213899462035,Rain,72.43456016023103,1,2025-08-27 01:06:50.303915
HA,DFW,ORD,2,2,1704,1,28.829236690315426,23.790218899531972,Cloudy,0.0,0,2025-12-15 01:06:50.303915
WN,DFW,JFK,6,6,2179,10,20.093151578006356,38.655429227954535,Rain,0.0,0,2025-05-30 01:06:50.303915
F9,DEN,ORD,5,3,2262,0,12.098755177081514,22.69222305079769,Storm,70.93503054695087,1,2025-07-09 01:06:50.303915
UA,JFK,ORD,4,2,571,20,32.70434320064342,65.99728277154554,Clear,0.0,0,2026-02-22 01:06:50.303915
UA,SEA,LAS,3,2,412,21,35.95054037779572,63.85657245808326,Rain,0.0,0,2025-08-27 01:06:50.303915
AS,LAS,SEA,4,7,1876,17,5.351428623591845,70.99745378984474,Cloudy,37.81673859117676,1,2025-07-04 01:06:50.303915
B6,ORD,SFO,5,2,1339,4,-5.232566483885317,86.14665243825435,Cloudy,0.0,0,2025-11-18 01:06:50.303915
NK,LAX,DEN,6,6,1941,21,29.16516856904166,58.280458984943444,Snow,0.0,0,2026-02-07 01:06:50.303915
AS,MCO,LAS,7,3,1693,21,-3.8310485927489557,81.04839962097475,Snow,0.0,0,2025-12-07 01:06:50.303915
NK,DFW,DFW,8,3,1374,14,31.47652280601075,58.667065137856945,Clear,0.0,0,2026-01-09 01:06:50.303915
WN,DFW,DFW,5,6,579,22,-2.4037196097321543,86.77759399191915,Storm,30.475813663646427,1,2025-08-19 01:06:50.303915
SW,SEA,ORD,8,3,121,9,2.0820068774101017,76.60568189320573,Clear,0.0,0,2025-10-02 01:06:50.303915
NK,SFO,LAX,8,3,831,20,-1.9743256621906262,31.455456301242307,Snow,0.0,0,2025-12-23 01:06:50.303915
DL,LAX,LAS,11,7,1321,6,-4.17562955132478,32.85540342726232,Snow,19.88658852174369,1,2025-10-15 01:06:50.303915
AS,JFK,ORD,2,3,1488,13,37.91694921000436,21.485872836696814,Cloudy,0.0,0,2025-10-15 01:06:50.303915
NK,LAS,LAS,6,7,1844,20,19.548114579240348,56.04105869603037,Rain,0.0,0,2025-08-25 01:06:50.303915
UA,SEA,SEA,7,4,2498,10,-6.079452935444454,83.85443095449253,Clear,0.0,0,2025-06-09 01:06:50.303915
AS,ATL,DEN,5,3,137,18,-4.313969416474003,38.686682552166296,Snow,0.0,0,2026-01-22 01:06:50.303915
WN,JFK,LAS,7,5,395,23,17.341176666294015,84.61332117937364,Storm,30.653144534864836,1,2025-05-06 01:06:50.303915
UA,DEN,ORD,5,4,2004,14,0.6773877525352283,30.032235448099016,Rain,0.0,0,2025-11-25 01:06:50.303915
WN,JFK,LAX,6,1,2497,9,-9.356250896401226,63.83271298431819,Snow,25.687735918175633,1,2025-07-27 01:06:50.303915
DL,LAS,MCO,4,2,1365,15,30.488827224015544,31.766726112364346,Cloudy,0.0,0,2025-09-28 01:06:50.303915
NK,DEN,ATL,4,3,1043,0,23.91035023129372,23.372398690697736,Snow,0.0,0,2025-05-25 01:06:50.303915
B6,DFW,LAX,11,1,312,18,28.11000266626587,84.37864786896186,Clear,62.426510949816176,1,2025-12-28 01:06:50.303915
B6,ATL,MCO,4,4,1209,6,-9.139121936342322,31.883489271253392,Clear,0.0,0,2025-08-10 01:06:50.303915
SW,DFW,JFK,5,2,622,19,4.811498035384746,40.326236315949004,Snow,0.0,0,2026-01-15 01:06:50.303915
WN,ATL,DEN,5,7,2006,5,26.23405343312742,38.60887574715041,Snow,0.0,0,2026-01-19 01:06:50.303915
NK,SFO,DFW,4,7,2157,13,31.863990639602953,41.036752481140724,Clear,0.0,0,2025-07-30 01:06:50.303915
B6,DFW,ORD,4,5,780,5,23.53476074027889,78.51312913340584,Cloudy,34.29147365348625,1,2026-02-02 01:06:50.303915
SW,DEN,SFO,11,5,1555,4,27.17491244475425,65.9070286595372,Clear,0.0,0,2025-03-10 01:06:50.303915
DL,DEN,JFK,9,5,401,4,6.749879457874211,49.42252741747288,Storm,7.851889354955643,0,2025-11-08 01:06:50.303915
UA,MCO,ATL,12,6,552,14,15.703368420301093,85.99737874009323,Snow,12.690794167926523,0,2026-01-18 01:06:50.303915
AS,SEA,DFW,8,1,469,5,-1.6243411324768164,66.85694844909179,Snow,0.0,0,2026-02-06 01:06:50.303915
NK,LAS,JFK,4,2,2282,6,31.682694382062913,29.04592341841921,Storm,13.822621303150246,0,2025-10-26 01:06:50.303915
AA,LAX,ORD,8,5,2389,19,18.735245375251743,68.65440919344951,Clear,0.0,0,2025-11-06 01:06:50.303915
UA,DEN,LAX,1,6,1455,20,27.586458995225968,89.97956133217467,Snow,62.47383308052372,1,2026-01-22 01:06:50.303915
AA,LAX,DFW,11,6,926,12,25.145611289048908,63.845201427519676,Cloudy,48.24966953697002,1,2025-11-17 01:06:50.303915
F9,MCO,MCO,1,6,738,23,37.613427286879734,85.51747298577146,Clear,0.0,0,2025-03-24 01:06:50.303915
HA,SFO,LAS,9,7,1321,9,16.515262163229885,69.46347145176995,Clear,0.0,0,2025-12-08 01:06:50.303915
AS,LAX,JFK,9,1,1813,19,18.506423719858663,62.153030056109365,Cloudy,29.38489501980864,1,2026-02-09 01:06:50.303915
UA,DFW,ATL,8,5,291,22,28.39677147426184,86.16178471399235,Cloudy,0.0,0,2026-01-02 01:06:50.303915
F9,ORD,DEN,7,7,2216,19,28.048918669824133,72.25006729227641,Storm,0.0,0,2025-08-14 01:06:50.303915
DL,DEN,ATL,3,7,1103,0,25.956809001958256,42.66695214468966,Cloudy,0.0,0,2026-02-28 01:06:50.303915
F9,DFW,ATL,6,7,2247,11,-6.840956408594736,36.31783211006804,Rain,0.0,0,2025-12-09 01:06:50.303915
F9,SEA,ATL,3,7,1830,21,13.078161082514715,58.28298654187062,Clear,0.0,0,2025-04-12 01:06:50.303915
B6,SFO,SFO,6,1,1617,3,35.746552826392886,46.097498503301686,Cloudy,0.0,0,2025-06-06 01:06:50.303915
B6,JFK,JFK,10,1,288,4,38.308758557947776,32.92424547812398,Snow,0.0,0,2025-08-31 01:06:50.303915
AS,DFW,DEN,3,7,2054,2,17.609410026595416,39.42690055778114,Cloudy,0.0,0,2025-06-09 01:06:50.303915
B6,MCO,MCO,4,7,1940,13,14.02387039160297,73.73240060954126,Clear,0.0,0,2025-12-23 01:06:50.303915
HA,ORD,LAX,3,1,920,1,33.656246297956606,53.33514074652571,Snow,54.521413857302335,1,2026-01-24 01:06:50.303915
AA,LAS,DEN,1,2,2366,17,13.68101225417945,64.60305584618172,Clear,0.0,0,2025-06-30 01:06:50.303915
DL,LAX,MCO,12,2,1078,3,-3.266303454907062,35.933032977895365,Cloudy,85.15085743012699,1,2025-03-17 01:06:50.303915
WN,MCO,DFW,9,7,1491,17,31.382250477590844,26.498653099150776,Rain,16.790635318884526,1,2025-07-30 01:06:50.303915
HA,LAS,DEN,6,4,1284,8,0.7201056998818487,40.302896411078024,Rain,0.0,0,2025-06-30 01:06:50.303915
WN,LAX,ORD,7,2,160,8,22.673388905457017,26.723816192147478,Rain,0.0,0,2025-06-12 01:06:50.303915
AA,SFO,LAX,6,2,1984,9,-6.723688007787201,38.73095299260952,Snow,69.33013113668493,1,2025-04-28 01:06:50.303915
SW,LAX,MCO,9,7,1664,17,28.944655242980993,50.678912064643626,Snow,63.022882177173805,1,2025-12-16 01:06:50.303915
F9,DEN,MCO,4,1,1967,9,26.120210982638064,38.706732192158455,Cloudy,0.0,0,2025-07-15 01:06:50.303915
DL,DEN,DFW,2,5,1367,1,29.436636992681997,73.47141197770881,Rain,52.48703923857702,1,2026-01-31 01:06:50.303915
F9,LAX,DFW,9,2,2166,18,13.027518262111883,57.36282858489145,Rain,4.777601509109379,0,2025-03-27 01:06:50.303915
NK,ATL,DEN,5,3,1683,3,-8.602073367930803,39.83557349645886,Cloudy,0.0,0,2025-10-02 01:06:50.303915
DL,SEA,ATL,5,2,941,21,11.241636382532985,59.39071409166451,Snow,0.0,0,2025-07-09 01:06:50.303915
HA,LAX,ORD,2,2,1979,15,20.21069213553387,58.89979157603542,Rain,0.0,0,2025-04-17 01:06:50.303915
WN,MCO,SEA,3,7,364,16,6.143879889775164,32.818517366542636,Snow,0.0,0,2025-05-20 01:06:50.303915
HA,LAS,MCO,8,2,1756,2,-3.0311970917704674,52.44805015350967,Clear,0.0,0,2026-02-23 01:06:50.303915
DL,JFK,MCO,10,6,959,2,20.381647875587237,80.55185898685492,Rain,0.0,0,2025-09-09 01:06:50.303915
AS,DEN,ORD,3,1,190,13,4.034608874047549,42.855117090756096,Cloudy,0.0,0,2025-05-14 01:06:50.303915
UA,SFO,JFK,5,6,445,18,29.372137091639168,71.5242218964578,Clear,0.0,0,2025-11-24 01:06:50.303915
HA,ATL,MCO,3,3,1597,1,32.51757132359525,44.588499487638586,Snow,0.0,0,2026-01-31 01:06:50.303915
AS,SFO,ORD,4,3,2301,23,10.137683832359691,41.73290276701046,Cloudy,0.0,0,2025-08-07 01:06:50.303915
AA,JFK,MCO,9,5,1591,12,20.08032169543925,40.80693544306159,Rain,0.0,0,2025-08-03 01:06:50.303915
AS,ATL,DEN,7,7,124,19,-5.551007938879917,59.3415696531382,Snow,0.0,0,2025-09-10 01:06:50.303915
WN,SEA,ORD,9,2,1893,19,7.31484015147997,64.26389920127117,Snow,0.0,0,2025-06-01 01:06:50.303915
WN,DEN,DFW,2,5,1096,6,-6.769677895884426,82.09527565810293,Clear,0.0,0,2025-07-22 01:06:50.303915
F9,DFW,ORD,1,3,1601,10,14.090742479371034,42.06650177744949,Snow,0.0,0,2025-06-17 01:06:50.303915
WN,ORD,MCO,12,5,2400,4,38.00437092629387,43.138497184997625,Snow,0.0,0,2025-12-20 01:06:50.303915
UA,ATL,SEA,10,1,1843,17,2.3965822283347453,34.346570060355624,Cloudy,0.0,0,2026-02-11 01:06:50.303915
F9,ATL,LAX,10,4,1397,4,15.266022639894125,50.158520041049975,Cloudy,0.0,0,2026-02-14 01:06:50.303915
HA,ATL,ATL,1,5,1704,13,23.318500811831214,57.00907019662438,Clear,0.0,0,2025-09-25 01:06:50.303915
B6,ORD,DFW,12,6,1059,23,5.7862513394704145,51.105040030918886,Cloudy,71.56241027021215,1,2025-10-01 01:06:50.303915
DL,SEA,SFO,12,2,821,2,-2.4917583854199314,53.46817321957831,Storm,77.59607107010345,1,2025-04-27 01:06:50.303915
NK,LAX,LAS,12,5,1031,21,-8.542978175317696,39.69497204470878,Storm,0.0,0,2025-06-17 01:06:50.303915
AS,MCO,SEA,12,6,622,15,6.617187894105751,71.62369549602946,Cloudy,0.0,0,2026-02-06 01:06:50.303915
AA,JFK,DEN,3,4,1483,6,14.867090468482374,30.143835208965278,Rain,0.0,0,2025-10-30 01:06:50.303915
SW,ORD,ATL,1,1,2242,3,0.5387908996589612,27.88739184785688,Clear,0.0,0,2025-09-05 01:06:50.303915
AS,DEN,ATL,9,4,2206,23,6.486208547990405,41.7731186399208,Storm,0.0,0,2026-02-07 01:06:50.303915
B6,ATL,JFK,4,1,2468,4,30.554262429970287,36.56283474469675,Storm,0.0,0,2026-01-18 01:06:50.303915
HA,SFO,DEN,10,2,1341,11,10.774710993285574,35.34631521559253,Storm,0.0,0,2025-05-25 01:06:50.303915
NK,DFW,SEA,11,5,1199,0,-0.20869139698914907,24.277393157644234,Storm,0.0,0,2025-04-23 01:06:50.303915
AA,JFK,SEA,7,3,937,6,3.417475424585179,69.14577760524196,Clear,0.0,0,2025-04-28 01:06:50.303915
AA,DFW,ORD,10,5,870,2,-4.226039823672092,44.369668603076434,Storm,70.9888882291492,1,2026-01-26 01:06:50.303915
AA,LAS,LAX,10,5,2325,16,30.080346003782722,46.088783679780676,Storm,0.0,0,2026-01-21 01:06:50.303915
HA,ORD,DEN,9,6,1267,21,31.7522261529492,46.7921213185022,Clear,0.0,0,2025-09-25 01:06:50.303915
HA,LAS,DEN,9,3,804,21,5.118822254556841,42.85303933037639,Snow,0.0,0,2025-09-06 01:06:50.303915
WN,DFW,DEN,12,1,177,18,35.072393016877584,75.80140286619658,Snow,0.0,0,2025-05-16 01:06:50.303915
SW,JFK,ORD,9,4,1812,22,26.354124909739177,23.447054727981374,Storm,0.0,0,2025-05-07 01:06:50.303915
DL,SFO,ORD,12,2,1550,12,24.694781505766933,66.20560951414768,Rain,0.0,0,2025-08-03 01:06:50.303915
UA,DEN,DEN,5,1,1306,19,-4.941478169450383,60.15958531234883,Rain,0.0,0,2025-08-20 01:06:50.303915
NK,SFO,SEA,4,3,557,9,10.558744216026977,55.844487980614325,Storm,0.0,0,2025-07-15 01:06:50.303915
WN,ORD,ORD,12,1,1573,16,12.30373203465247,81.53543978540719,Snow,0.0,0,2025-09-19 01:06:50.303915
DL,SEA,MCO,9,6,812,18,0.969817391245396,70.31037034385666,Rain,0.0,0,2026-01-30 01:06:50.303915
WN,JFK,DFW,2,3,147,8,-9.398837395962081,72.34900842850513,Storm,35.589393363246764,1,2026-02-08 01:06:50.303915
HA,SFO,LAS,4,5,2306,18,5.362826799743178,71.13939696167967,Rain,0.0,0,2026-02-26 01:06:50.303915
NK,MCO,ORD,11,5,1389,18,5.836718218439838,74.93536264819258,Clear,0.0,0,2025-09-15 01:06:50.303915
B6,LAX,ATL,7,5,801,4,30.74078464446356,28.44967542368952,Storm,0.0,0,2025-04-18 01:06:50.303915
F9,ORD,DEN,2,6,1493,11,-3.8679625006304867,22.340334625500123,Rain,42.314160911795916,1,2025-04-07 01:06:50.303915
WN,ORD,LAS,6,1,278,8,4.04465450846536,42.904847559539775,Cloudy,0.0,0,2025-03-12 01:06:50.303915
WN,JFK,JFK,8,5,2426,20,-9.384000103908466,89.5487214992485,Clear,0.0,0,2025-07-10 01:06:50.303915
WN,ORD,DFW,6,5,1585,5,34.25130375212743,29.074662256208143,Snow,0.0,0,2025-11-15 01:06:50.303915
SW,ATL,ATL,1,7,113,11,0.7151660840194118,87.51971611217247,Storm,0.0,0,2025-07-28 01:06:50.303915
NK,DEN,LAS,5,4,666,15,10.69840978409768,22.088277739465486,Snow,0.0,0,2025-10-02 01:06:50.303915
WN,LAX,JFK,8,1,1243,17,19.87980813554314,58.61929573535441,Cloudy,0.0,0,2026-02-09 01:06:50.303915
SW,MCO,MCO,12,7,585,0,-0.865566523211621,40.475577991155504,Rain,0.0,0,2025-09-21 01:06:50.303915
B6,DFW,SEA,11,3,1612,18,10.543572186408092,88.04638877468533,Cloudy,74.70030308674522,1,2025-04-25 01:06:50.303915
WN,JFK,DFW,1,7,1661,5,2.3886268654947678,86.3168591018152,Storm,0.0,0,2025-11-06 01:06:50.303915
B6,SFO,JFK,4,2,1509,19,31.731689028684457,55.68392825076008,Snow,87.09708771551158,1,2025-08-05 01:06:50.303915
B6,ORD,DEN,10,1,1709,2,25.936111724480497,58.56239490097306,Cloudy,0.0,0,2025-11-29 01:06:50.303915
NK,MCO,SFO,9,5,2203,8,-4.613789700494411,88.03567940186198,Snow,0.0,0,2025-11-11 01:06:50.303915
UA,LAS,SFO,5,7,1926,6,11.209532088278397,83.23604324054264,Clear,0.0,0,2025-11-04 01:06:50.303915
HA,JFK,SEA,3,7,707,11,-9.1040241989032,26.854002712669676,Clear,71.05257230811672,1,2025-05-14 01:06:50.303915
DL,DEN,LAS,10,1,2365,20,11.266554078594986,63.222470293565415,Rain,0.0,0,2025-03-07 01:06:50.303915
B6,ATL,DEN,11,1,760,5,10.746323605691984,68.09844402298128,Cloudy,0.0,0,2025-10-16 01:06:50.303915
DL,LAX,ATL,8,3,1944,20,-3.5468052513946935,40.02410479689479,Rain,0.0,0,2026-02-03 01:06:50.303915
AA,ORD,SEA,10,4,1974,7,32.3509169405912,25.599933323430555,Clear,0.0,0,2025-08-17 01:06:50.303915
UA,JFK,MCO,10,3,233,17,32.77663955220633,43.60899272460264,Snow,0.0,0,2025-05-28 01:06:50.303915
F9,SEA,JFK,2,4,501,2,23.348688244229976,26.639247503426766,Cloudy,44.186234157405735,1,2025-05-16 01:06:50.303915
AA,ORD,MCO,11,7,1960,23,38.43587917409815,30.861179770182815,Storm,20.124131987204823,1,2025-06-12 01:06:50.303915
WN,DEN,MCO,3,7,586,15,15.439296026325607,35.871192105101215,Storm,1.7800699940515265,0,2025-08-07 01:06:50.303915
HA,DEN,DEN,11,7,765,17,18.880571740351872,33.88215038836418,Storm,0.0,0,2026-02-20 01:06:50.303915
NK,MCO,DFW,12,7,443,8,24.415863450049642,37.695377444161316,Snow,0.0,0,2025-07-09 01:06:50.303915
NK,DEN,SFO,7,6,1376,23,-9.27211734390085,37.97354652740144,Clear,0.0,0,2025-08-27 01:06:50.303915
DL,DFW,MCO,11,3,1000,20,31.025478879572326,28.00933936640436,Clear,0.0,0,2025-09-30 01:06:50.303915
UA,LAS,LAX,4,1,1530,23,32.71607862220999,37.92792262032783,Clear,0.0,0,2025-11-06 01:06:50.303915
HA,LAS,JFK,3,7,2152,21,5.553870578633427,32.844422985428224,Cloudy,60.688787130796165,1,2025-08-31 01:06:50.303915
AS,SEA,DEN,12,4,1340,14,35.243832504860826,39.39666366947249,Snow,55.08269691870255,1,2025-05-12 01:06:50.303915
F9,ORD,ATL,2,1,1893,14,13.840709970230417,81.28514985654355,Storm,0.0,0,2026-01-13 01:06:50.303915
HA,LAX,JFK,12,6,1989,23,27.75696773395886,66.2803155584773,Cloudy,0.0,0,2025-11-17 01:06:50.303915
SW,MCO,JFK,12,2,258,4,36.90812003729449,45.04990779231707,Rain,0.0,0,2025-05-25 01:06:50.303915
